"Latitude","Longitude","Brightness","Scan","Track","Acq_date","Acq_time","Satellite","Instrument","Confidence","Version","Bright_t31","Frp","Daynight","Type"
48.3838,132.659,309.4,1.2,1.1,20200411,"0231","Terra","MODIS",68,"6.03",291.3,9.8,"D",0
48.3585,132.632,336.3,1.2,1.1,20200411,"0231","Terra","MODIS",90,"6.03",289.5,46.1,"D",0
48.3556,132.647,312.3,1.2,1.1,20200411,"0231","Terra","MODIS",72,"6.03",290.3,12.8,"D",0
48.3453,132.594,305.2,1.2,1.1,20200411,"0231","Terra","MODIS",61,"6.03",286.5,7.4,"D",0
48.2656,132.737,301.2,1.2,1.1,20200411,"0231","Terra","MODIS",30,"6.03",288.8,4.1,"D",0
48.2772,132.262,312.2,1.1,1.1,20200411,"0231","Terra","MODIS",72,"6.03",290.2,11.2,"D",0
48.2746,132.277,346.4,1.1,1.1,20200411,"0231","Terra","MODIS",94,"6.03",290.6,65.2,"D",0
48.2653,132.274,394.4,1.1,1.1,20200411,"0231","Terra","MODIS",100,"6.03",295.7,267.4,"D",0
48.2626,132.289,343.5,1.1,1.1,20200411,"0231","Terra","MODIS",93,"6.03",290.2,58.1,"D",0
48.2427,132.233,332,1.1,1.1,20200411,"0231","Terra","MODIS",88,"6.03",289.6,34.3,"D",0
48.24,132.248,318,1.1,1.1,20200411,"0231","Terra","MODIS",32,"6.03",288,15.3,"D",0
48.2334,132.229,322.7,1.1,1.1,20200411,"0231","Terra","MODIS",82,"6.03",288.3,21.9,"D",0
48.2307,132.244,322,1.1,1.1,20200411,"0231","Terra","MODIS",77,"6.03",288.2,20.9,"D",0
48.2241,132.225,338,1.1,1.1,20200411,"0231","Terra","MODIS",64,"6.03",288.2,42.5,"D",0
48.2214,132.24,339.1,1.1,1.1,20200411,"0231","Terra","MODIS",63,"6.03",290.2,44.9,"D",0
48.2148,132.222,415.4,1.1,1.1,20200411,"0231","Terra","MODIS",100,"6.03",297,429.9,"D",0
48.2121,132.237,357.4,1.1,1.1,20200411,"0231","Terra","MODIS",99,"6.03",287.4,90.7,"D",0
48.2082,132.203,328.4,1.1,1.1,20200411,"0231","Terra","MODIS",86,"6.03",289.3,30.6,"D",0
48.2055,132.218,400.2,1.1,1.1,20200411,"0231","Terra","MODIS",100,"6.03",290.7,307.2,"D",0
48.2027,132.21,366.7,1.1,1.1,20200411,"0231","Terra","MODIS",100,"6.03",288.7,127.2,"D",0
48.0868,132.519,328,1.2,1.1,20200411,"0231","Terra","MODIS",81,"6.03",286.1,31.6,"D",0
48.0802,132.5,339.5,1.2,1.1,20200411,"0231","Terra","MODIS",86,"6.03",287.1,52.2,"D",0
47.9994,132.594,300.7,1.2,1.1,20200411,"0231","Terra","MODIS",40,"6.03",288.5,4.5,"D",0
47.9235,132.606,302.2,1.2,1.1,20200411,"0231","Terra","MODIS",45,"6.03",286.8,5.4,"D",0
49.1765,131.558,303.9,1,1,20200411,"0416","Aqua","MODIS",57,"6.03",287.8,6.6,"D",0
48.9911,131.414,301.7,1,1,20200411,"0416","Aqua","MODIS",48,"6.03",288.5,4,"D",0
48.9966,131.455,301.7,1,1,20200411,"0416","Aqua","MODIS",27,"6.03",288.6,3.5,"D",0
48.9985,131.469,313.8,1,1,20200411,"0416","Aqua","MODIS",74,"6.03",290.6,11.5,"D",0
49.0003,131.482,308,1,1,20200411,"0416","Aqua","MODIS",62,"6.03",290.8,7,"D",0
49.0022,131.496,307.1,1,1,20200411,"0416","Aqua","MODIS",47,"6.03",292.3,6,"D",0
49.0155,131.735,306.5,1,1,20200411,"0416","Aqua","MODIS",64,"6.03",289.8,6.3,"D",0
48.9814,131.76,313.1,1,1,20200411,"0416","Aqua","MODIS",73,"6.03",290.1,11.6,"D",0
48.9833,131.774,302.4,1,1,20200411,"0416","Aqua","MODIS",38,"6.03",288.8,4.4,"D",0
48.9905,132.111,304,1,1,20200411,"0416","Aqua","MODIS",58,"6.03",290.5,3.9,"D",0
48.9923,132.125,304.3,1,1,20200411,"0416","Aqua","MODIS",59,"6.03",290.3,4,"D",0
48.9047,132.737,321.1,1.1,1,20200411,"0416","Aqua","MODIS",81,"6.03",288.2,19,"D",0
48.9065,132.751,308.2,1.1,1,20200411,"0416","Aqua","MODIS",36,"6.03",288.5,7,"D",0
48.6715,134.284,311.4,1.2,1.1,20200411,"0416","Aqua","MODIS",62,"6.03",288.1,11.6,"D",0
48.6602,134.271,339.8,1.2,1.1,20200411,"0416","Aqua","MODIS",86,"6.03",289,52.4,"D",0
48.6619,134.287,372.1,1.2,1.1,20200411,"0416","Aqua","MODIS",94,"6.03",292.7,155,"D",0
48.6637,134.302,305.6,1.2,1.1,20200411,"0416","Aqua","MODIS",18,"6.03",287.6,7,"D",0
48.3762,132.64,315.7,1.1,1,20200411,"0416","Aqua","MODIS",28,"6.03",292,10.7,"D",0
48.3653,132.628,314.3,1,1,20200411,"0416","Aqua","MODIS",23,"6.03",291.8,9.6,"D",0
48.3401,132.578,305.8,1,1,20200411,"0416","Aqua","MODIS",62,"6.03",290.6,6,"D",0
48.3418,132.592,310.4,1,1,20200411,"0416","Aqua","MODIS",43,"6.03",287.1,8.2,"D",0
48.265,132.276,315.1,1,1,20200411,"0416","Aqua","MODIS",75,"6.03",291.4,11.8,"D",0
48.2668,132.29,308.9,1,1,20200411,"0416","Aqua","MODIS",68,"6.03",291.5,6.7,"D",0
48.5185,134.466,300.1,1.2,1.1,20200411,"0416","Aqua","MODIS",27,"6.03",288.9,4,"D",0
48.2326,132.243,309,1,1,20200411,"0416","Aqua","MODIS",22,"6.03",289.3,6.6,"D",0
48.5061,134.535,322.8,1.2,1.1,20200411,"0416","Aqua","MODIS",67,"6.03",292.1,23.7,"D",0
48.2236,132.245,321.1,1,1,20200411,"0416","Aqua","MODIS",81,"6.03",289.4,17.5,"D",0
48.4947,134.521,318.7,1.2,1.1,20200411,"0416","Aqua","MODIS",77,"6.03",290.6,19.6,"D",0
48.4964,134.537,316.7,1.2,1.1,20200411,"0416","Aqua","MODIS",57,"6.03",289.2,16.9,"D",0
48.6268,134.293,352.3,1.9,1.4,20200412,"0136","Terra","MODIS",97,"6.03",284,167.5,"D",0
48.6738,134.327,328.8,1.9,1.4,20200412,"0136","Terra","MODIS",76,"6.03",287.1,63.1,"D",0
48.6616,134.325,326,1.9,1.4,20200412,"0136","Terra","MODIS",64,"6.03",284.9,53.3,"D",0
48.6597,134.351,335.1,1.9,1.4,20200412,"0136","Terra","MODIS",89,"6.03",284.9,86.3,"D",0
48.6578,134.377,321.9,1.9,1.4,20200412,"0136","Terra","MODIS",67,"6.03",286.5,45.3,"D",0
48.6286,134.267,361.8,1.9,1.4,20200412,"0136","Terra","MODIS",100,"6.03",287.1,231.4,"D",0
48.625,134.319,323.7,1.9,1.4,20200412,"0136","Terra","MODIS",63,"6.03",284.9,49.8,"D",0
48.6182,134.238,315.9,1.9,1.4,20200412,"0136","Terra","MODIS",76,"6.03",286.9,33.4,"D",0
48.6373,134.262,312.7,1.9,1.4,20200412,"0136","Terra","MODIS",68,"6.03",286.6,26.8,"D",0
48.6314,134.341,318.6,1.9,1.4,20200412,"0136","Terra","MODIS",78,"6.03",284.7,40.3,"D",0
48.627,134.234,314.1,1.9,1.4,20200412,"0136","Terra","MODIS",74,"6.03",287,30.3,"D",0
48.6251,134.26,348.6,1.9,1.4,20200412,"0136","Terra","MODIS",95,"6.03",286.6,153.9,"D",0
48.6231,134.287,357.6,1.9,1.4,20200412,"0136","Terra","MODIS",99,"6.03",285.5,203.4,"D",0
48.6212,134.313,334.5,1.9,1.4,20200412,"0136","Terra","MODIS",89,"6.03",285.7,86.9,"D",0
48.5573,134.512,304.4,1.9,1.3,20200412,"0136","Terra","MODIS",56,"6.03",290.8,12.8,"D",0
48.2519,132.275,309.8,2.4,1.5,20200412,"0136","Terra","MODIS",69,"6.03",290.5,26.3,"D",0
48.2501,132.309,308.3,2.4,1.5,20200412,"0136","Terra","MODIS",65,"6.03",290.4,22.2,"D",0
48.2383,132.274,305.5,2.4,1.5,20200412,"0136","Terra","MODIS",19,"6.03",289.9,14.6,"D",0
48.91,131.394,311.7,3.1,1.7,20200412,"0314","Terra","MODIS",71,"6.03",290.6,53.7,"D",0
48.959,130.791,305.7,2.9,1.6,20200412,"0314","Terra","MODIS",60,"6.03",289.5,28.3,"D",0
48.9118,131.39,309.3,3.1,1.7,20200412,"0314","Terra","MODIS",67,"6.03",290.5,47.3,"D",0
48.6872,134.304,309.1,4.4,1.9,20200412,"0314","Terra","MODIS",68,"6.03",286.4,74.8,"D",0
48.6705,134.358,304.1,4.4,1.9,20200412,"0314","Terra","MODIS",53,"6.03",285.9,46.5,"D",0
48.5175,134.724,313.7,4.6,2,20200412,"0314","Terra","MODIS",51,"6.03",287.3,100,"D",0
48.5179,134.72,310.1,4.6,2,20200412,"0314","Terra","MODIS",69,"6.03",287.4,84.5,"D",0
48.5001,134.777,307.2,4.7,2,20200412,"0314","Terra","MODIS",58,"6.03",286.5,68,"D",0
48.6225,134.254,310.1,4.4,1.9,20200412,"0314","Terra","MODIS",69,"6.03",285.7,84.1,"D",0
48.6059,134.308,305.4,4.4,1.9,20200412,"0314","Terra","MODIS",56,"6.03",286.7,54.8,"D",0
48.5723,134.417,303.4,4.5,1.9,20200412,"0314","Terra","MODIS",39,"6.03",287.8,43.7,"D",0
48.6217,134.246,310,4.4,1.9,20200412,"0314","Terra","MODIS",69,"6.03",286,84.1,"D",0
48.6054,134.3,306.8,4.4,1.9,20200412,"0314","Terra","MODIS",64,"6.03",286.9,64.2,"D",0
48.5723,134.41,302.9,4.5,1.9,20200412,"0314","Terra","MODIS",44,"6.03",287.6,41.6,"D",0
48.9108,132.775,304.4,3.6,1.8,20200412,"0314","Terra","MODIS",50,"6.03",290.8,27.9,"D",0
48.8975,132.821,304.4,3.7,1.8,20200412,"0314","Terra","MODIS",47,"6.03",291.6,28.6,"D",0
48.6237,133.739,313.2,4.1,1.9,20200412,"0314","Terra","MODIS",73,"6.03",289.6,84.6,"D",0
48.903,132.765,302.8,3.6,1.8,20200412,"0314","Terra","MODIS",54,"6.03",290.4,26.5,"D",0
48.8899,132.811,307.2,3.7,1.8,20200412,"0314","Terra","MODIS",65,"6.03",291.1,41.3,"D",0
48.6201,133.732,310.5,4.1,1.9,20200412,"0314","Terra","MODIS",70,"6.03",289.8,74,"D",0
48.6048,133.783,303.8,4.2,1.9,20200412,"0314","Terra","MODIS",57,"6.03",290.5,41.3,"D",0
48.8484,132.893,311.1,3.7,1.8,20200412,"0314","Terra","MODIS",71,"6.03",290,58.5,"D",0
48.835,132.94,302.8,3.7,1.8,20200412,"0314","Terra","MODIS",54,"6.03",289.5,25.1,"D",0
48.8287,132.928,307.4,3.7,1.8,20200412,"0314","Terra","MODIS",42,"6.03",289.4,39.9,"D",0
48.8329,132.883,324.2,2.6,1.5,20200412,"0321","Aqua","MODIS",83,"6.03",291.6,80.3,"D",2
48.8413,132.916,315.3,2.6,1.5,20200412,"0321","Aqua","MODIS",76,"6.03",290.1,45.8,"D",0
48.5066,134.757,315.9,2.1,1.4,20200412,"0321","Aqua","MODIS",54,"6.03",288.4,37.9,"D",0
48.5187,134.75,320.1,2.1,1.4,20200412,"0321","Aqua","MODIS",80,"6.03",289.5,50,"D",0
48.5122,134.723,318.8,2.1,1.4,20200412,"0321","Aqua","MODIS",79,"6.03",288.7,46.2,"D",0
48.5777,134.648,309.5,2.2,1.4,20200412,"0321","Aqua","MODIS",65,"6.03",290.4,25.4,"D",0
48.5676,134.433,301.4,2.2,1.4,20200412,"0321","Aqua","MODIS",47,"6.03",289.4,11.9,"D",0
48.5609,134.404,327.6,2.2,1.4,20200412,"0321","Aqua","MODIS",85,"6.03",290.3,82.3,"D",0
48.5655,134.429,307.8,2.2,1.4,20200412,"0321","Aqua","MODIS",66,"6.03",289.5,23.9,"D",0
48.5586,134.401,323.5,2.2,1.4,20200412,"0321","Aqua","MODIS",82,"6.03",290.3,66.8,"D",0
48.6116,134.274,319.7,2.2,1.5,20200412,"0321","Aqua","MODIS",52,"6.03",286.5,50.5,"D",0
48.617,134.239,320.2,2.3,1.5,20200412,"0321","Aqua","MODIS",60,"6.03",287.3,53.1,"D",0
48.6015,134.116,321.8,2.3,1.5,20200412,"0321","Aqua","MODIS",81,"6.03",288.9,65.5,"D",0
48.6056,134.139,302.9,2.3,1.5,20200412,"0321","Aqua","MODIS",33,"6.03",288.7,14.5,"D",0
48.5984,134.11,318.3,2.3,1.5,20200412,"0321","Aqua","MODIS",78,"6.03",288.7,54.2,"D",0
48.6861,134.355,322.8,2.2,1.4,20200412,"0321","Aqua","MODIS",82,"6.03",288.9,60.7,"D",0
48.6793,134.327,344.8,2.2,1.4,20200412,"0321","Aqua","MODIS",94,"6.03",289.9,162.9,"D",0
48.2454,132.302,308.1,2.9,1.6,20200412,"0321","Aqua","MODIS",67,"6.03",293.8,26.3,"D",0
48.2359,132.265,306,2.9,1.6,20200412,"0321","Aqua","MODIS",63,"6.03",293.2,19.6,"D",0
48.6206,133.754,303.5,2.4,1.5,20200412,"0321","Aqua","MODIS",56,"6.03",289.7,14.6,"D",0
48.613,133.723,304.1,2.4,1.5,20200412,"0321","Aqua","MODIS",58,"6.03",290.3,16.3,"D",0
48.2462,132.297,309.8,2.9,1.6,20200412,"0321","Aqua","MODIS",69,"6.03",294,31.6,"D",0
48.2366,132.261,304.3,2.9,1.6,20200412,"0321","Aqua","MODIS",58,"6.03",293.2,14.9,"D",0
48.9522,130.757,311.9,3.2,1.7,20200412,"0321","Aqua","MODIS",72,"6.03",290.8,55.5,"D",0
48.9636,130.798,306.8,3.2,1.7,20200412,"0321","Aqua","MODIS",64,"6.03",290.3,35.7,"D",0
48.886,132.768,304.1,2.6,1.6,20200412,"0321","Aqua","MODIS",58,"6.03",291.5,19.2,"D",0
48.8945,132.801,305.9,2.6,1.5,20200412,"0321","Aqua","MODIS",62,"6.03",292.4,22.7,"D",0
48.9067,131.382,302.1,2.8,1.6,20200412,"0459","Aqua","MODIS",44,"6.03",292,16.1,"D",0
48.853,132.848,325.9,3.4,1.7,20200412,"0459","Aqua","MODIS",83,"6.03",293.4,120,"D",0
48.8543,132.895,325.4,3.4,1.7,20200412,"0459","Aqua","MODIS",84,"6.03",291.3,116.8,"D",0
48.8373,132.849,318.3,3.4,1.7,20200412,"0459","Aqua","MODIS",78,"6.03",291.8,80.1,"D",0
48.8385,132.896,321.2,3.4,1.7,20200412,"0459","Aqua","MODIS",81,"6.03",290.2,96.1,"D",0
48.8418,132.857,342.5,3.4,1.7,20200412,"0459","Aqua","MODIS",88,"6.03",292.4,266.6,"D",0
48.8433,132.904,326.2,3.4,1.7,20200412,"0459","Aqua","MODIS",79,"6.03",290.6,127.9,"D",0
48.8261,132.858,307.7,3.4,1.7,20200412,"0459","Aqua","MODIS",66,"6.03",291.8,33.9,"D",0
48.8275,132.905,308,3.4,1.7,20200412,"0459","Aqua","MODIS",66,"6.03",289.8,34.6,"D",2
48.7006,134.299,308.1,4,1.9,20200412,"0459","Aqua","MODIS",40,"6.03",289.3,50.3,"D",0
48.6702,133.662,302.8,3.7,1.8,20200412,"0459","Aqua","MODIS",54,"6.03",289.6,26.7,"D",0
48.6678,134.356,318.7,4.1,1.9,20200412,"0459","Aqua","MODIS",79,"6.03",288.5,116.5,"D",0
48.6153,134.247,306.6,4,1.9,20200412,"0459","Aqua","MODIS",52,"6.03",286.7,44.7,"D",0
48.6654,134.36,319,4.1,1.9,20200412,"0459","Aqua","MODIS",79,"6.03",288.4,115,"D",0
48.6113,134.197,302.8,4,1.9,20200412,"0459","Aqua","MODIS",41,"6.03",287.4,30,"D",0
48.6124,134.251,306.1,4,1.9,20200412,"0459","Aqua","MODIS",63,"6.03",286.9,45.4,"D",0
48.5647,134.419,300.8,4.1,1.9,20200412,"0459","Aqua","MODIS",42,"6.03",289.3,25.7,"D",0
48.5502,134.589,307,4.2,1.9,20200412,"0459","Aqua","MODIS",65,"6.03",291.3,49.4,"D",0
48.5509,134.646,307,4.2,1.9,20200412,"0459","Aqua","MODIS",61,"6.03",293.2,49.2,"D",0
48.5461,134.598,308.5,4.2,1.9,20200412,"0459","Aqua","MODIS",67,"6.03",291.3,56,"D",0
48.2414,132.269,307,3.1,1.7,20200412,"0459","Aqua","MODIS",61,"6.03",294.8,20.6,"D",0
48.2449,132.273,308.4,3.1,1.7,20200412,"0459","Aqua","MODIS",63,"6.03",295.4,25.3,"D",0
48.1007,132.464,308.8,3.2,1.7,20200412,"0459","Aqua","MODIS",66,"6.03",295.8,28.7,"D",0
48.1023,132.507,305.9,3.2,1.7,20200412,"0459","Aqua","MODIS",50,"6.03",294,20.7,"D",0
48.9917,132.467,308,3.2,1.7,20200412,"0459","Aqua","MODIS",66,"6.03",295.9,30.9,"D",2
49.0114,131.776,312.3,3,1.6,20200412,"0459","Aqua","MODIS",72,"6.03",293.5,43,"D",0
49.0097,131.734,320,3,1.6,20200412,"0459","Aqua","MODIS",79,"6.03",296,75,"D",0
48.9674,130.81,302.9,2.7,1.6,20200412,"0459","Aqua","MODIS",46,"6.03",292,11.6,"D",0
48.9656,130.774,314.4,2.6,1.6,20200412,"0459","Aqua","MODIS",73,"6.03",293.6,43.9,"D",0
48.9888,130.954,311.8,2.7,1.6,20200412,"0459","Aqua","MODIS",70,"6.03",292.8,38.9,"D",0
49.0121,131.768,318.3,3,1.6,20200412,"0459","Aqua","MODIS",78,"6.03",293.9,67.9,"D",0
49.0105,131.725,314.2,3,1.6,20200412,"0459","Aqua","MODIS",74,"6.03",295.8,50.3,"D",0
48.979,130.948,309.1,2.7,1.6,20200412,"0459","Aqua","MODIS",66,"6.03",294,31.6,"D",0
48.9725,130.802,305.7,2.7,1.6,20200412,"0459","Aqua","MODIS",58,"6.03",292.7,17.8,"D",0
48.9709,130.766,306.6,2.6,1.6,20200412,"0459","Aqua","MODIS",60,"6.03",293.5,20.1,"D",0
48.6776,133.641,317.6,1.1,1,20200412,"1246","Terra","MODIS",50,"6.03",273.6,21.8,"N",0
48.6934,133.619,312.7,1.1,1,20200412,"1246","Terra","MODIS",28,"6.03",273.5,16.8,"N",0
48.6904,133.522,361.9,1.5,1.2,20200412,"1654","Aqua","MODIS",100,"6.03",276.5,170.6,"N",0
48.6886,133.542,330.1,1.5,1.2,20200412,"1654","Aqua","MODIS",100,"6.03",272.4,57.8,"N",0
48.6867,133.562,315.7,1.5,1.2,20200412,"1654","Aqua","MODIS",92,"6.03",273.2,31.5,"N",0
48.6796,133.52,331.7,1.5,1.2,20200412,"1654","Aqua","MODIS",100,"6.03",272.8,64.8,"N",0
48.6778,133.54,324.1,1.5,1.2,20200412,"1654","Aqua","MODIS",100,"6.03",272.4,47.1,"N",0
48.676,133.56,348.9,1.5,1.2,20200412,"1654","Aqua","MODIS",100,"6.03",274.5,114.3,"N",0
48.6742,133.58,326.9,1.5,1.2,20200412,"1654","Aqua","MODIS",100,"6.03",273.1,52,"N",0
48.6723,133.6,317.9,1.5,1.2,20200412,"1654","Aqua","MODIS",96,"6.03",272.2,35.4,"N",0
48.6705,133.62,349.8,1.5,1.2,20200412,"1654","Aqua","MODIS",100,"6.03",276.4,116.1,"N",0
48.6687,133.64,350.8,1.5,1.2,20200412,"1654","Aqua","MODIS",100,"6.03",276.4,119.4,"N",0
48.6669,133.659,311.4,1.5,1.2,20200412,"1654","Aqua","MODIS",83,"6.03",273.9,26.4,"N",0
48.703,133.504,318.8,1.5,1.2,20200412,"1654","Aqua","MODIS",97,"6.03",271.5,37.5,"N",0
48.6923,133.502,346.4,1.5,1.2,20200412,"1654","Aqua","MODIS",100,"6.03",273.6,106,"N",0
48.712,133.526,300.5,1.5,1.2,20200412,"1654","Aqua","MODIS",29,"6.03",270.1,15.9,"N",0
48.7012,133.524,318.7,1.5,1.2,20200412,"1654","Aqua","MODIS",97,"6.03",271.4,37,"N",0
48.6682,134.371,324.6,1.1,1,20200413,"0219","Terra","MODIS",83,"6.03",289.2,22.7,"D",0
48.6658,134.385,370.6,1.1,1,20200413,"0219","Terra","MODIS",100,"6.03",293.9,127.7,"D",0
49.0157,131.726,339,1,1,20200413,"0219","Terra","MODIS",91,"6.03",295.8,39.2,"D",0
49.0138,131.74,323.3,1,1,20200413,"0219","Terra","MODIS",82,"6.03",296.1,18.4,"D",0
48.6162,134.122,325.1,1.1,1,20200413,"0219","Terra","MODIS",83,"6.03",292.3,22.3,"D",0
48.6139,134.136,324.7,1.1,1,20200413,"0219","Terra","MODIS",83,"6.03",292.2,22.3,"D",0
48.6116,134.15,303.9,1.1,1,20200413,"0219","Terra","MODIS",31,"6.03",291.6,4,"D",0
48.6009,134.043,307.9,1,1,20200413,"0219","Terra","MODIS",44,"6.03",290.6,6.7,"D",0
48.5986,134.057,320.5,1,1,20200413,"0219","Terra","MODIS",80,"6.03",290.3,17.9,"D",0
48.5962,134.071,308.2,1,1,20200413,"0219","Terra","MODIS",34,"6.03",290.2,6.7,"D",0
48.653,133.611,325.9,1,1,20200413,"0219","Terra","MODIS",38,"6.03",288.7,19.7,"D",0
48.6723,133.438,321.9,1,1,20200413,"0219","Terra","MODIS",76,"6.03",289.9,17.3,"D",0
48.6701,133.452,342.6,1,1,20200413,"0219","Terra","MODIS",93,"6.03",290.4,46.3,"D",0
48.6636,133.493,323.9,1,1,20200413,"0219","Terra","MODIS",82,"6.03",290.8,19.8,"D",0
48.6593,133.52,367.1,1,1,20200413,"0219","Terra","MODIS",100,"6.03",293.3,105.1,"D",0
48.6571,133.533,328.4,1,1,20200413,"0219","Terra","MODIS",48,"6.03",291.2,22,"D",0
48.6527,133.561,326.1,1,1,20200413,"0219","Terra","MODIS",25,"6.03",289.4,18.3,"D",0
48.9474,131.557,308,1,1,20200413,"0219","Terra","MODIS",64,"6.03",294.5,5.5,"D",0
48.6612,133.449,319.1,1,1,20200413,"0219","Terra","MODIS",77,"6.03",291,14.5,"D",0
48.6504,133.517,346.3,1,1,20200413,"0219","Terra","MODIS",94,"6.03",293.3,51.5,"D",0
48.6482,133.53,328.4,1,1,20200413,"0219","Terra","MODIS",42,"6.03",292.5,22.1,"D",0
48.6372,133.598,319.3,1,1,20200413,"0219","Terra","MODIS",55,"6.03",290.8,13.6,"D",0
48.396,132.706,307,1,1,20200413,"0219","Terra","MODIS",61,"6.03",294.8,4.4,"D",0
48.0617,132.4,312.1,1,1,20200413,"0219","Terra","MODIS",69,"6.03",294.4,7.6,"D",0
48.0597,132.414,309.3,1,1,20200413,"0219","Terra","MODIS",59,"6.03",295.4,4.9,"D",0
47.9255,132.594,310.4,1,1,20200413,"0403","Aqua","MODIS",44,"6.03",296.8,5.5,"D",0
48.0545,132.401,312,1,1,20200413,"0403","Aqua","MODIS",64,"6.03",296,7.3,"D",0
48.5337,135.08,314.9,1,1,20200413,"0403","Aqua","MODIS",75,"6.03",295.7,9.2,"D",2
48.6094,134.142,334.3,1,1,20200413,"0403","Aqua","MODIS",88,"6.03",294.8,31.9,"D",0
48.6075,134.128,327.8,1,1,20200413,"0403","Aqua","MODIS",84,"6.03",294.2,23.2,"D",0
48.5963,134.048,308.2,1,1,20200413,"0403","Aqua","MODIS",58,"6.03",292.5,6.1,"D",0
48.6159,134.119,307.3,1,1,20200413,"0403","Aqua","MODIS",55,"6.03",293.6,5.3,"D",0
48.662,134.385,309.9,1,1,20200413,"0403","Aqua","MODIS",51,"6.03",293,6.3,"D",0
48.6816,134.393,341,1,1,20200413,"0403","Aqua","MODIS",92,"6.03",293.9,39.9,"D",0
48.6798,134.379,325,1,1,20200413,"0403","Aqua","MODIS",44,"6.03",294.2,17.7,"D",0
48.6994,134.387,321.2,1,1,20200413,"0403","Aqua","MODIS",79,"6.03",292.5,15.2,"D",0
48.6976,134.373,313.9,1,1,20200413,"0403","Aqua","MODIS",55,"6.03",292.8,8.5,"D",0
48.6309,133.577,318.5,1,1,20200413,"0403","Aqua","MODIS",60,"6.03",292.2,12.8,"D",0
48.629,133.564,328.7,1,1,20200413,"0403","Aqua","MODIS",78,"6.03",294.9,23.1,"D",0
48.6552,133.681,305.7,1,1,20200413,"0403","Aqua","MODIS",33,"6.03",289.5,5,"D",0
48.6646,133.426,318.1,1,1,20200413,"0403","Aqua","MODIS",48,"6.03",292.2,11.7,"D",0
48.6773,133.449,318.9,1,1,20200413,"0403","Aqua","MODIS",43,"6.03",291.7,13.2,"D",0
49.4409,131.572,304.5,1,1,20200413,"0404","Aqua","MODIS",45,"6.03",293.2,5.4,"D",0
49.1083,131.531,304,1,1,20200413,"0404","Aqua","MODIS",47,"6.03",293.2,4.9,"D",0
48.9751,130.784,310.6,1.1,1,20200413,"0404","Aqua","MODIS",69,"6.03",295.3,7.3,"D",0
49.0172,131.718,315.5,1,1,20200413,"0404","Aqua","MODIS",70,"6.03",295.4,10.1,"D",0
49.0104,131.735,315.3,1,1,20200413,"0404","Aqua","MODIS",60,"6.03",296.7,10.7,"D",0
48.9431,131.546,328.5,1,1,20200413,"0404","Aqua","MODIS",85,"6.03",297.8,25,"D",0
48.9453,131.56,332.3,1,1,20200413,"0404","Aqua","MODIS",87,"6.03",296.2,29.9,"D",0
48.9521,131.602,312.3,1,1,20200413,"0404","Aqua","MODIS",71,"6.03",297.8,8.1,"D",0
48.9341,131.549,336.9,1,1,20200413,"0404","Aqua","MODIS",90,"6.03",297,37.7,"D",0
48.9364,131.563,336.2,1,1,20200413,"0404","Aqua","MODIS",90,"6.03",295,36.3,"D",0
48.8034,133.041,324,1.6,1.3,20200413,"1329","Terra","MODIS",100,"6.03",274.3,54.8,"N",0
48.8014,133.035,309.2,1.6,1.3,20200413,"1329","Terra","MODIS",77,"6.03",273.2,29.2,"N",0
48.8145,133.055,344.8,1.7,1.3,20200413,"1329","Terra","MODIS",100,"6.03",276.2,117.4,"N",0
48.8127,133.033,330,1.6,1.3,20200413,"1329","Terra","MODIS",100,"6.03",274.3,68.9,"N",0
48.6301,133.641,314.2,3,1.7,20200414,"0124","Terra","MODIS",59,"6.03",283.9,65.4,"D",0
48.6288,133.647,310.8,3,1.7,20200414,"0124","Terra","MODIS",47,"6.03",283.7,52,"D",0
48.8329,133.016,306.4,3.3,1.7,20200414,"0124","Terra","MODIS",45,"6.03",284.6,40.9,"D",0
48.8441,133.022,301.3,3.3,1.7,20200414,"0124","Terra","MODIS",33,"6.03",284.2,26.1,"D",0
49.0041,131.55,306.9,3.9,1.8,20200414,"0124","Terra","MODIS",64,"6.03",286.6,58.8,"D",2
49.0089,131.555,310.4,3.9,1.8,20200414,"0124","Terra","MODIS",70,"6.03",286.6,74.6,"D",0
49.0098,131.501,304.9,4,1.9,20200414,"0124","Terra","MODIS",59,"6.03",287.5,49.7,"D",0
48.9472,131.623,318.6,2.3,1.5,20200414,"0302","Terra","MODIS",79,"6.03",288.1,54.4,"D",0
48.8443,133.021,300.8,2.7,1.6,20200414,"0302","Terra","MODIS",42,"6.03",287.4,16.3,"D",0
48.9816,132.097,304.1,2.4,1.5,20200414,"0302","Terra","MODIS",58,"6.03",289.8,20.5,"D",0
48.9741,132.127,306.1,2.4,1.5,20200414,"0302","Terra","MODIS",63,"6.03",289.6,24.4,"D",0
48.7528,132.999,306.5,2.7,1.6,20200414,"0302","Terra","MODIS",64,"6.03",288.1,28.8,"D",0
48.744,133.033,323.7,2.7,1.6,20200414,"0302","Terra","MODIS",83,"6.03",287.7,91.3,"D",0
49.0186,131.776,301.3,2.3,1.5,20200414,"0302","Terra","MODIS",45,"6.03",288.1,14.2,"D",0
49.0216,131.772,303,2.3,1.5,20200414,"0302","Terra","MODIS",54,"6.03",288.2,17.9,"D",0
48.7439,132.832,302.7,2.6,1.6,20200414,"0302","Terra","MODIS",31,"6.03",281.7,22.3,"D",0
